,age,c_weight,course,date,field,head_count,horse_name,j_weight,jackie,odds,popu,race,race_name,rank,sex,trainerA,trainerB,weight,year
20080101060201,3,0,ダ1000m,8/31(日),札幌,12頭,コアレスカポーテ,56.0,池添,4.6,2,2R,３歳未勝利,2,牡,美浦,池上,476,2008.0
20080101060202,3,0,ダ1000m,8/31(日),札幌,12頭,バードダムール,54.0,鈴来,6.0,3,2R,３歳未勝利,3,牝,美浦,大和田,444,2008.0
20080101060203,3,+4,ダ1000m,8/31(日),札幌,12頭,サルラ,54.0,岩田,1.9,1,2R,３歳未勝利,4,牝,栗東,崎山,476,2008.0
20080101060204,3,+6,ダ1000m,8/31(日),札幌,12頭,テレパシー,54.0,幸,10.6,5,2R,３歳未勝利,5,牝,栗東,境直,446,2008.0
20080101060205,3,-6,ダ1000m,8/31(日),札幌,12頭,ショウグンエース,56.0,勝浦,60.3,8,2R,３歳未勝利,6,牡,美浦,大江原,456,2008.0
20080101060206,3,-4,ダ1000m,8/31(日),札幌,12頭,アスターヘイロー,56.0,秋山,14.7,6,2R,３歳未勝利,7,牡,栗東,加藤敬,462,2008.0
20080101060207,3,-10,ダ1000m,8/31(日),札幌,12頭,ロングプルミエール,54.0,河北,176.9,11,2R,３歳未勝利,8,牝,栗東,小野,448,2008.0
20080101060208,3,-4,ダ1000m,8/31(日),札幌,12頭,マルブツティンバー,55.0,☆的場,150.4,10,2R,３歳未勝利,9,牡,栗東,大根田,488,2008.0
20080101060209,3,-2,ダ1000m,8/31(日),札幌,12頭,ブライダルブーケ,53.0,☆三浦,31.1,7,2R,３歳未勝利,10,牝,美浦,手塚,468,2008.0
20080101060210,3,-2,ダ1000m,8/31(日),札幌,12頭,スーパーセイバー,53.0,▲荻野琢,206.5,12,2R,３歳未勝利,11,牡,栗東,矢作,478,2008.0
20080101060211,3,+8,ダ1000m,8/31(日),札幌,12頭,ヤマニングラッセ,54.0,松田,106.5,9,2R,３歳未勝利,12,牝,栗東,柴田見,488,2008.0
20080101060300,3,+18,ダ1700m,8/31(日),札幌,13頭,マイネランデブー,54.0,藤田,4.7,2,3R,３歳未勝利,1,牝,美浦,田村,476,2008.0
20080101060301,3,-8,ダ1700m,8/31(日),札幌,13頭,クルンプホルツ,54.0,安藤勝,2.3,1,3R,３歳未勝利,2,牝,美浦,栗田,444,2008.0
20080101060302,3,0,ダ1700m,8/31(日),札幌,13頭,ローマンブリッジ,51.0,▲荻野琢,5.9,3,3R,３歳未勝利,3,牝,栗東,音無,428,2008.0
20080101060303,3,0,ダ1700m,8/31(日),札幌,13頭,グリッターカーラ,54.0,岩田,16.8,5,3R,３歳未勝利,4,牝,栗東,松田国,478,2008.0
20080101060304,3,+6,ダ1700m,8/31(日),札幌,13頭,スピードローレル,51.0,▲丸田,114.7,12,3R,３歳未勝利,5,牝,美浦,相沢,470,2008.0
20080101060305,3,0,ダ1700m,8/31(日),札幌,13頭,ゴールデンプライズ,54.0,長谷川,6.3,4,3R,３歳未勝利,6,牝,栗東,中村,480,2008.0
20080101060306,3,+8,ダ1700m,8/31(日),札幌,13頭,サブマリンスカウト,54.0,五十冬,31.7,8,3R,３歳未勝利,7,牝,美浦,中野渡,476,2008.0
20080101060307,3,+4,ダ1700m,8/31(日),札幌,13頭,ブライティアマロン,53.0,☆北村友,17.5,6,3R,３歳未勝利,8,牝,栗東,湯窪,426,2008.0
20080101060308,3,+2,ダ1700m,8/31(日),札幌,13頭,アドマイヤピット,54.0,藤岡佑,63.3,11,3R,３歳未勝利,9,牝,栗東,南井,464,2008.0
20080101060309,3,+8,ダ1700m,8/31(日),札幌,13頭,プリモダンサー,54.0,横山典,18.8,7,3R,３歳未勝利,10,牝,美浦,伊藤圭,496,2008.0
20080101060310,3,0,ダ1700m,8/31(日),札幌,13頭,ハギノユウキ,54.0,松岡,50.2,10,3R,３歳未勝利,11,牝,栗東,鮫島,436,2008.0
20080101060311,3,+8,ダ1700m,8/31(日),札幌,13頭,ギムレットシチー,53.0,☆的場,46.7,9,3R,３歳未勝利,12,牝,美浦,佐藤吉,448,2008.0
20080101060312,3,+2,ダ1700m,8/31(日),札幌,13頭,アネチャヒメ,54.0,菊沢,263.0,13,3R,３歳未勝利,13,牝,美浦,嶋田潤,370,2008.0
20080101060400,2,0,芝1800m,8/31(日),札幌,11頭,アドマイヤサムライ,54.0,安藤勝,4.4,2,4R,２歳新馬,1,牡,栗東,橋田,456,2008.0
20080101060401,2,0,芝1800m,8/31(日),札幌,11頭,マイネルプリマス,53.0,☆北村友,7.9,4,4R,２歳新馬,2,牡,栗東,飯田雄,486,2008.0
20080101060402,2,0,芝1800m,8/31(日),札幌,11頭,メジロスプレンダー,53.0,☆三浦,4.5,3,4R,２歳新馬,3,牝,美浦,尾形,466,2008.0
20080101060403,2,0,芝1800m,8/31(日),札幌,11頭,イネオレオ,54.0,岩田,2.2,1,4R,２歳新馬,4,牡,栗東,池江郎,510,2008.0
20080101060404,2,0,芝1800m,8/31(日),札幌,11頭,マイネルアリオン,54.0,松岡,16.3,5,4R,２歳新馬,5,牡,美浦,稲葉,478,2008.0
20080101060405,2,0,芝1800m,8/31(日),札幌,11頭,ボーカリスト,54.0,秋山,20.8,6,4R,２歳新馬,6,牡,栗東,安達,478,2008.0
20080101060406,2,0,芝1800m,8/31(日),札幌,11頭,アラームクロック,54.0,池添,53.2,10,4R,２歳新馬,7,牡,栗東,浅見,484,2008.0
20080101060407,2,0,芝1800m,8/31(日),札幌,11頭,メイショウロッコー,54.0,幸英明,40.6,9,4R,２歳新馬,8,牡,栗東,安田伊,496,2008.0
20080101060408,2,0,芝1800m,8/31(日),札幌,11頭,ナンヨーアウトロー,54.0,藤田,23.4,7,4R,２歳新馬,9,牡,美浦,小笠,454,2008.0
20080101060409,2,0,芝1800m,8/31(日),札幌,11頭,ビッグパマ,54.0,古川,109.4,11,4R,２歳新馬,10,牡,栗東,梅田康,444,2008.0
20080101060410,2,0,芝1800m,8/31(日),札幌,11頭,スプレンドーレ,54.0,長谷川,35.8,8,4R,２歳新馬,11,牡,栗東,田島,474,2008.0
20080101060500,3,0,ダ1700m,8/31(日),札幌,13頭,ルナエクリプス,56.0,松岡,16.2,6,5R,３歳未勝利,1,牡,美浦,加藤和,448,2008.0
20080101060501,3,-2,ダ1700m,8/31(日),札幌,13頭,アクトオンザターフ,51.0,▲丸田,9.1,3,5R,３歳未勝利,2,牝,美浦,久保田,448,2008.0
20080101060502,3,0,ダ1700m,8/31(日),札幌,13頭,ジョーキーマン,56.0,長谷川,11.9,5,5R,３歳未勝利,3,牡,栗東,中村,434,2008.0
20080101060503,3,0,ダ1700m,8/31(日),札幌,13頭,アグネスエナジー,55.0,☆三浦,4.8,2,5R,３歳未勝利,4,牡,美浦,河野,490,2008.0
20080101060504,3,+12,ダ1700m,8/31(日),札幌,13頭,ラヴファントム,56.0,五十冬,44.7,8,5R,３歳未勝利,5,牡,美浦,奥平,464,2008.0
20080101060505,3,-2,ダ1700m,8/31(日),札幌,13頭,フィールドパシオン,56.0,秋山,58.7,9,5R,３歳未勝利,6,牡,栗東,西園,484,2008.0
20080101060506,3,-6,ダ1700m,8/31(日),札幌,13頭,レオアヴァロン,56.0,横山典,1.8,1,5R,３歳未勝利,7,牡,美浦,中川,514,2008.0
20080101060507,3,-2,ダ1700m,8/31(日),札幌,13頭,アドマイヤシック,54.0,岩田,16.2,7,5R,３歳未勝利,8,牝,栗東,藤沢則,436,2008.0
20080101060508,3,-4,ダ1700m,8/31(日),札幌,13頭,メジロトランプ,55.0,☆的場,60.4,11,5R,３歳未勝利,9,牡,美浦,尾形,458,2008.0
20080101060509,3,+8,ダ1700m,8/31(日),札幌,13頭,エクレウス,55.0,☆北村友,71.5,12,5R,３歳未勝利,10,牡,栗東,中竹,474,2008.0
20080101060510,3,+2,ダ1700m,8/31(日),札幌,13頭,シンボリバスティア,56.0,藤田,60.2,10,5R,３歳未勝利,11,牡,美浦,畠山吉,474,2008.0
20080101060511,3,+8,ダ1700m,8/31(日),札幌,13頭,ハナヤッコ,54.0,幸,155.6,13,5R,３歳未勝利,12,牝,美浦,平井,448,2008.0
20080101060512,3,0,ダ1700m,8/31(日),札幌,13頭,シーキングオアシス,51.0,▲荻野琢,11.6,4,5R,３歳未勝利,13,牝,美浦,戸田,456,2008.0
20080101060600,4,0,ダ1000m,8/31(日),札幌,12頭,リンリンリン,57.0,横山典,2.0,1,6R,３歳上５００万下,1,牡,栗東,森,468,2008.0
20080101060601,4,+14,ダ1000m,8/31(日),札幌,12頭,ナイツブリッジ,54.0,☆三浦,11.7,5,6R,３歳上５００万下,2,牝,美浦,国枝,508,2008.0
20080101060602,3,+4,ダ1000m,8/31(日),札幌,12頭,メジロシーゴー,49.0,▲丸田,4.6,2,6R,３歳上５００万下,3,牝,美浦,伊藤圭,446,2008.0
20080101060603,4,+12,ダ1000m,8/31(日),札幌,12頭,ヴィヴァーチェ,55.0,岩田,6.6,3,6R,３歳上５００万下,4,牝,美浦,小島茂,452,2008.0
20080101060604,3,0,ダ1000m,8/31(日),札幌,12頭,ヤマサラグランジュ,49.0,▲荻野琢,19.8,6,6R,３歳上５００万下,5,牝,栗東,平田,438,2008.0
20080101060605,3,+6,ダ1000m,8/31(日),札幌,12頭,ヤマニンブリオン,54.0,池添,36.4,8,6R,３歳上５００万下,6,牡,栗東,浅見,484,2008.0
20080101060606,3,+8,ダ1000m,8/31(日),札幌,12頭,ビッグローズ,52.0,古川,65.8,9,6R,３歳上５００万下,7,牝,栗東,南井,418,2008.0
20080101060607,4,-4,ダ1000m,8/31(日),札幌,12頭,トミケントラスト,57.0,四位,69.0,10,6R,３歳上５００万下,8,牡,美浦,水野,522,2008.0
20080101060608,3,-2,ダ1000m,8/31(日),札幌,12頭,シャドウデイル,54.0,藤岡佑,21.6,7,6R,３歳上５００万下,9,牡,栗東,藤岡健,528,2008.0
20080101060609,4,-2,ダ1000m,8/31(日),札幌,12頭,ナムラコロナ,55.0,長谷川,114.9,11,6R,３歳上５００万下,10,牝,栗東,松永昌,486,2008.0
20080101060610,4,+6,ダ1000m,8/31(日),札幌,12頭,ナムラフランキー,57.0,藤田伸,8.2,4,6R,３歳上５００万下,11,牡,栗東,福島,478,2008.0
20080101060611,3,+2,ダ1000m,8/31(日),札幌,12頭,スガノナイナー,52.0,鈴来,235.1,12,6R,３歳上５００万下,12,牝,美浦,大和田,436,2008.0
20080101060700,3,+6,ダ1700m,8/31(日),札幌,13頭,メジロティモン,54.0,岩田,11.0,5,7R,３歳上５００万下,1,牡,美浦,大久洋,506,2008.0
20080101060701,4,+4,ダ1700m,8/31(日),札幌,13頭,セイウンロデム,57.0,和田,46.4,9,7R,３歳上５００万下,2,牡,栗東,宮本,490,2008.0
20080101060702,4,0,ダ1700m,8/31(日),札幌,13頭,チャリティショウ,57.0,藤岡佑,4.0,2,7R,３歳上５００万下,3,牡,美浦,柴田人,500,2008.0
20080101060703,3,+4,ダ1700m,8/31(日),札幌,13頭,マッシヴエンペラー,54.0,芹沢,3.4,1,7R,３歳上５００万下,4,牡,栗東,大橋,468,2008.0
20080101060704,3,-4,ダ1700m,8/31(日),札幌,13頭,ダノンインスパイア,53.0,☆三浦,5.4,4,7R,３歳上５００万下,5,牡,美浦,加藤征,506,2008.0
20080101060705,3,+6,ダ1700m,8/31(日),札幌,13頭,シャイニングデイ,54.0,藤田,32.7,8,7R,３歳上５００万下,6,牡,栗東,安田伊,486,2008.0
20080101060706,4,-2,ダ1700m,8/31(日),札幌,13頭,パンプアップ,57.0,横山典,4.0,3,7R,３歳上５００万下,7,牡,美浦,清水英,456,2008.0
20080101060707,3,+14,ダ1700m,8/31(日),札幌,13頭,エバーアップワード,51.0,荻野琢,24.9,7,7R,３歳上５００万下,8,牡,栗東,宮,498,2008.0
20080101060708,3,+18,ダ1700m,8/31(日),札幌,13頭,バイタリティー,54.0,幸,19.7,6,7R,３歳上５００万下,9,牡,美浦,平井,500,2008.0
20080101060709,3,+4,ダ1700m,8/31(日),札幌,13頭,コスモコマンダ,54.0,池添,93.3,12,7R,３歳上５００万下,10,牡,美浦,阿部,466,2008.0
20080101060710,4,-2,ダ1700m,8/31(日),札幌,13頭,カシノウェーブ,54.0,▲大江原,118.0,13,7R,３歳上５００万下,11,牡,美浦,二本柳,442,2008.0
20080101060711,5,+6,ダ1700m,8/31(日),札幌,13頭,マイネルマルス,57.0,山口竜,67.8,10,7R,３歳上５００万下,12,牡,美浦,畠山重,474,2008.0
20080101060712,3,+20,ダ1700m,8/31(日),札幌,13頭,マルマツフライト,53.0,☆北村友,80.0,11,7R,３歳上５００万下,13,牡,美浦,和田,492,2008.0
20080101060800,4,0,ダ1000m,8/31(日),札幌,12頭,リボンノキシ,55.0,勝浦,5.5,2,8R,３歳上１０００万下,1,牝,美浦,菊川,460,2008.0
20080101060801,3,-6,ダ1000m,8/31(日),札幌,12頭,シャンパンマリー,52.0,藤田,1.7,1,8R,３歳上１０００万下,2,牝,栗東,藤原英,454,2008.0
20080101060802,4,+4,ダ1000m,8/31(日),札幌,12頭,ヘッドライナー,56.0,☆三浦,17.3,6,8R,３歳上１０００万下,3,セ,栗東,西園,480,2008.0
20080101060803,4,0,ダ1000m,8/31(日),札幌,12頭,トップオブドーラ,55.0,安藤勝,14.4,5,8R,３歳上１０００万下,4,牝,美浦,斎藤誠,454,2008.0
20080101060804,4,-16,ダ1000m,8/31(日),札幌,12頭,ポートラヴ,57.0,幸,12.4,4,8R,３歳上１０００万下,5,牡,栗東,南井,544,2008.0
20080101060805,5,+2,ダ1000m,8/31(日),札幌,12頭,ウグイスジョウ,52.0,▲荻野琢,45.7,9,8R,３歳上１０００万下,6,牝,栗東,田所秀,474,2008.0
20080101060806,5,+18,ダ1000m,8/31(日),札幌,12頭,トレノトマト,55.0,松田,30.2,7,8R,３歳上１０００万下,7,牝,栗東,藤原英,466,2008.0
20080101060807,6,0,ダ1000m,8/31(日),札幌,12頭,テイエムカイブツ,57.0,芹沢,246.9,12,8R,３歳上１０００万下,8,セ,栗東,新川,458,2008.0
20080101060808,4,+4,ダ1000m,8/31(日),札幌,12頭,ウエスタンダンサー,55.0,岩田,6.6,3,8R,３歳上１０００万下,9,牝,栗東,崎山,496,2008.0
20080101060809,5,-4,ダ1000m,8/31(日),札幌,12頭,キーレター,55.0,長谷川,91.3,11,8R,３歳上１０００万下,10,牝,栗東,吉田,460,2008.0
20080101060810,4,-2,ダ1000m,8/31(日),札幌,12頭,ビーチブリーズ,55.0,松岡,31.9,8,8R,３歳上１０００万下,11,牝,栗東,加用,468,2008.0
20080101060811,3,+22,ダ1000m,8/31(日),札幌,12頭,ギンゲイ,51.0,▲丸田,76.1,10,8R,３歳上１０００万下,12,牡,美浦,岩戸,478,2008.0
20080101060900,8,-10,芝1200m,8/31(日),札幌,16頭,タニノマティーニ,56.0,秋山,161.4,16,9R,キーンランドＣ,1,牡,栗東,須貝彦,492,2008.0
20080101060901,4,+2,芝1200m,8/31(日),札幌,16頭,ビービーガルダン,56.0,安藤勝,6.7,2,9R,キーンランドＣ,2,牡,栗東,領家,498,2008.0
20080101060902,5,-4,芝1200m,8/31(日),札幌,16頭,キンシャサノキセキ,56.0,岩田,2.0,1,9R,キーンランドＣ,3,牡,美浦,堀,486,2008.0
20080101060903,6,-6,芝1200m,8/31(日),札幌,16頭,キングストレイル,56.0,四位,14.5,7,9R,キーンランドＣ,4,牡,美浦,藤沢和,492,2008.0
20080101060904,4,+6,芝1200m,8/31(日),札幌,16頭,マヤノツルギ,56.0,横山典,8.5,3,9R,キーンランドＣ,5,牡,栗東,梅内,522,2008.0
20080101060905,6,0,芝1200m,8/31(日),札幌,16頭,シンボリグラン,56.0,藤田,28.4,8,9R,キーンランドＣ,6,牡,美浦,畠山吉,526,2008.0
20080101060906,6,+4,芝1200m,8/31(日),札幌,16頭,トウショウカレッジ,56.0,池添,11.2,4,9R,キーンランドＣ,7,牡,栗東,池添,556,2008.0
20080101060907,3,-6,芝1200m,8/31(日),札幌,16頭,ルルパンブルー,51.0,北村友,71.9,14,9R,キーンランドＣ,8,牝,美浦,坂本,444,2008.0
20080101060908,6,0,芝1200m,8/31(日),札幌,16頭,コパノフウジン,56.0,和田,139.7,15,9R,キーンランドＣ,9,牡,栗東,宮,476,2008.0
20080101060909,3,-8,芝1200m,8/31(日),札幌,16頭,ゴスホークケン,53.0,勝浦,13.0,6,9R,キーンランドＣ,10,牡,美浦,斎藤誠,518,2008.0
20080101060910,6,-8,芝1200m,8/31(日),札幌,16頭,アイルラヴァゲイン,56.0,松岡,53.6,11,9R,キーンランドＣ,11,牡,美浦,手塚,508,2008.0
20080101060911,5,+2,芝1200m,8/31(日),札幌,16頭,プレミアムボックス,56.0,幸,13.0,5,9R,キーンランドＣ,12,牡,美浦,上原,532,2008.0
20080101060912,5,+18,芝1200m,8/31(日),札幌,16頭,サンダルフォン,56.0,古川,66.5,13,9R,キーンランドＣ,13,牡,栗東,松永幹,532,2008.0
20080101060913,6,-14,芝1200m,8/31(日),札幌,16頭,ペールギュント,57.0,藤岡佑,56.5,12,9R,キーンランドＣ,14,牡,栗東,橋口,510,2008.0
20080101060914,5,-6,芝1200m,8/31(日),札幌,16頭,ウエスタンビーナス,54.0,郷原,51.3,10,9R,キーンランドＣ,15,牝,美浦,鈴木康,462,2008.0
20080101060915,4,+28,芝1200m,8/31(日),札幌,16頭,ピンクカメオ,54.0,三浦,30.2,9,9R,キーンランドＣ,16,牝,美浦,国枝,498,2008.0
20080101061000,2,+2,芝1500m,8/31(日),札幌,13頭,モエレエキスパート,54.0,山口竜,19.3,7,10R,クローバー賞,1,牡,地方,堂山芳,464,2008.0
20080101061001,2,+4,芝1500m,8/31(日),札幌,13頭,マイネルエルフ,54.0,松岡,4.6,3,10R,クローバー賞,2,牡,美浦,鹿戸雄,488,2008.0
20080101061002,2,-10,芝1500m,8/31(日),札幌,13頭,エイブルインレース,54.0,宮崎光,21.2,8,10R,クローバー賞,3,牝,地方,柳沢好,476,2008.0
20080101061003,2,+6,芝1500m,8/31(日),札幌,13頭,アドマイヤランサム,54.0,安藤勝,7.1,4,10R,クローバー賞,4,牡,栗東,橋田,422,2008.0
20080101061004,2,-2,芝1500m,8/31(日),札幌,13頭,ネコパンチ,54.0,丸田,36.3,10,10R,クローバー賞,5,牡,美浦,小林,456,2008.0
20080101061005,2,+2,芝1500m,8/31(日),札幌,13頭,アイアンデューク,54.0,横山典,3.9,2,10R,クローバー賞,6,牡,美浦,伊藤伸,458,2008.0
20080101061006,2,-12,芝1500m,8/31(日),札幌,13頭,アンプレショニスト,54.0,藤岡佑,25.0,9,10R,クローバー賞,7,牝,美浦,畠山吉,450,2008.0
20080101061007,2,+16,芝1500m,8/31(日),札幌,13頭,アローベアタキオン,54.0,四位,3.3,1,10R,クローバー賞,8,牡,栗東,昆,500,2008.0
20080101061008,2,+6,芝1500m,8/31(日),札幌,13頭,メジロドリームス,54.0,北村友,15.8,5,10R,クローバー賞,9,牝,美浦,萱野,458,2008.0
20080101061009,2,0,芝1500m,8/31(日),札幌,13頭,キミニムチュウ,54.0,藤田,18.1,6,10R,クローバー賞,10,牝,美浦,伊藤圭,456,2008.0
20080101061010,2,-6,芝1500m,8/31(日),札幌,13頭,フレンチマリー,54.0,幸,41.2,11,10R,クローバー賞,11,牝,地方,柳沢好,476,2008.0
20080101061011,2,-12,芝1500m,8/31(日),札幌,13頭,ネオヴェリーベリー,54.0,五十冬,61.6,12,10R,クローバー賞,12,牝,地方,柳沢好,466,2008.0
20080101061012,2,0,芝1500m,8/31(日),札幌,13頭,パープルマジック,54.0,佐々国,94.8,13,10R,クローバー賞,13,牡,地方,田中正,452,2008.0
20080101061100,3,+6,芝2000m,8/31(日),札幌,16頭,マイネルスターリー,54.0,松岡,11.4,4,11R,知床特別,1,牡,栗東,加用,460,2008.0
20080101061101,3,-4,芝2000m,8/31(日),札幌,16頭,ファイブスター,52.0,池添,11.5,5,11R,知床特別,2,牝,栗東,小崎,440,2008.0
20080101061102,3,+2,芝2000m,8/31(日),札幌,16頭,コンプトゥス,54.0,岩田,2.9,1,11R,知床特別,3,牡,栗東,松田国,518,2008.0
20080101061103,5,-2,芝2000m,8/31(日),札幌,16頭,ギーニョ,55.0,藤岡佑,11.6,6,11R,知床特別,4,牝,栗東,池江郎,486,2008.0
20080101061104,3,+38,芝2000m,8/31(日),札幌,16頭,アーネストリー,54.0,三浦,4.7,2,11R,知床特別,5,牡,栗東,佐々晶,548,2008.0
20080101061105,3,-2,芝2000m,8/31(日),札幌,16頭,タガノヴァレオ,54.0,秋山,6.9,3,11R,知床特別,6,セ,栗東,中尾秀,498,2008.0
20080101061106,4,-6,芝2000m,8/31(日),札幌,16頭,ショウナンライジン,57.0,藤田,12.3,7,11R,知床特別,7,牡,美浦,大久洋,496,2008.0
20080101061107,3,+2,芝2000m,8/31(日),札幌,16頭,キングバード,54.0,菊沢,55.6,11,11R,知床特別,8,牡,栗東,中村,446,2008.0
20080101061108,3,+4,芝2000m,8/31(日),札幌,16頭,ロックバルーン,54.0,安藤勝,19.4,9,11R,知床特別,9,牡,美浦,藤沢和,464,2008.0
20080101061109,3,0,芝2000m,8/31(日),札幌,16頭,テイエムモモタロー,54.0,長谷川,133.3,15,11R,知床特別,10,牡,栗東,鹿戸明,448,2008.0
20080101061110,4,+2,芝2000m,8/31(日),札幌,16頭,デルマアン,55.0,的場,142.9,16,11R,知床特別,11,牝,美浦,高橋義,468,2008.0
20080101061111,4,+8,芝2000m,8/31(日),札幌,16頭,アドマイヤビアン,55.0,芹沢,77.2,12,11R,知床特別,12,牝,栗東,橋田,426,2008.0
20080101061112,3,+2,芝2000m,8/31(日),札幌,16頭,ショウナンサヴァン,54.0,幸,33.1,10,11R,知床特別,13,牡,美浦,上原,476,2008.0
20080101061113,4,-2,芝2000m,8/31(日),札幌,16頭,マルターズストーム,57.0,松田,119.0,13,11R,知床特別,14,牡,美浦,天間,450,2008.0
20080101061114,4,+6,芝2000m,8/31(日),札幌,16頭,マチカネエベッサン,57.0,四位,120.3,14,11R,知床特別,15,牡,栗東,藤岡健,466,2008.0
20080101061115,3,+10,芝2000m,8/31(日),札幌,16頭,ナムラチェンジ,54.0,横山典,15.1,8,11R,知床特別,中止,牡,栗東,目野,472,2008.0
20080101061200,4,-8,芝1200m,8/31(日),札幌,13頭,オネストジョン,57.0,藤田,4.1,2,12R,札幌スポニチ賞,1,牡,栗東,宮本,520,2008.0
20080101061201,3,-4,芝1200m,8/31(日),札幌,13頭,デビルズコーナー,52.0,松岡,8.7,4,12R,札幌スポニチ賞,2,牝,栗東,平田,480,2008.0
20080101061202,3,-2,芝1200m,8/31(日),札幌,13頭,ダイワシークレット,54.0,安藤勝,2.4,1,12R,札幌スポニチ賞,3,牡,美浦,鹿戸雄,448,2008.0
20080101061203,6,+6,芝1200m,8/31(日),札幌,13頭,クィーンマルトク,55.0,梶,14.4,5,12R,札幌スポニチ賞,4,牝,栗東,梅田康,474,2008.0
20080101061204,4,-4,芝1200m,8/31(日),札幌,13頭,サニーアンジェリカ,55.0,秋山,22.1,7,12R,札幌スポニチ賞,5,牝,美浦,谷原,496,2008.0
20080101061205,4,-10,芝1200m,8/31(日),札幌,13頭,アキノパンチ,57.0,横山典,5.7,3,12R,札幌スポニチ賞,6,牡,栗東,須貝彦,494,2008.0
20080101061206,7,0,芝1200m,8/31(日),札幌,13頭,ヤマニンパンテール,55.0,菊沢,24.2,8,12R,札幌スポニチ賞,7,牝,美浦,栗田,424,2008.0
20080101061207,7,0,芝1200m,8/31(日),札幌,13頭,フサイチバルドル,57.0,岩田,16.5,6,12R,札幌スポニチ賞,8,セ,美浦,古賀史,498,2008.0
